OG_name	Emi219	Emi370	Emi374	Emi379	Emihu1	
OG1_5_24571	1	0	0	0	1	
OG1_5_24572	1	0	0	0	1	
OG1_5_24573	1	1	0	0	0	
OG1_5_24574	1	1	0	0	0	
OG1_5_24575	1	0	0	0	1	
OG1_5_24576	1	1	0	0	0	
OG1_5_24577	1	1	0	0	0	
OG1_5_24578	1	0	0	0	1	
OG1_5_24579	1	1	0	0	0	
OG1_5_24580	1	0	0	0	1	
OG1_5_24581	1	1	0	0	0	
OG1_5_24582	1	1	0	0	0	
OG1_5_24583	1	0	0	0	1	
OG1_5_24584	1	1	0	0	0	
OG1_5_24585	1	1	0	0	0	
OG1_5_24586	1	1	0	0	0	
OG1_5_24587	1	1	0	0	0	
OG1_5_24588	1	1	0	0	0	
OG1_5_24589	1	0	0	1	0	
OG1_5_24590	1	1	0	0	0	
OG1_5_24591	1	0	0	0	1	
OG1_5_24592	1	0	0	0	1	
OG1_5_24593	1	1	0	0	0	
OG1_5_24594	1	1	0	0	0	
OG1_5_24595	1	1	0	0	0	
OG1_5_24596	1	1	0	0	0	
OG1_5_24597	1	1	0	0	0	
OG1_5_24598	1	1	0	0	0	
OG1_5_24599	1	1	0	0	0	
OG1_5_24600	1	1	0	0	0	
OG1_5_24601	1	1	0	0	0	
OG1_5_24602	1	0	0	0	1	
OG1_5_24603	1	1	0	0	0	
OG1_5_24604	1	1	0	0	0	
OG1_5_24605	1	0	0	1	0	
OG1_5_24606	1	1	0	0	0	
OG1_5_24607	1	0	1	0	0	
OG1_5_24608	1	1	0	0	0	
OG1_5_24609	1	1	0	0	0	
OG1_5_24610	1	1	0	0	0	
OG1_5_24611	1	1	0	0	0	
OG1_5_24612	1	1	0	0	0	
OG1_5_24613	1	1	0	0	0	
OG1_5_24614	0	1	0	0	1	
OG1_5_24615	1	0	0	0	1	
OG1_5_24616	1	0	0	0	1	
OG1_5_24617	1	1	0	0	0	
OG1_5_24618	1	1	0	0	0	
OG1_5_24619	1	1	0	0	0	
OG1_5_24620	1	0	0	0	1	
OG1_5_24621	1	1	0	0	0	
OG1_5_24622	1	0	0	1	0	
OG1_5_24623	1	1	0	0	0	
OG1_5_24624	1	0	0	0	1	
OG1_5_24625	1	1	0	0	0	
OG1_5_24626	1	1	0	0	0	
OG1_5_24627	1	1	0	0	0	
OG1_5_24628	1	0	0	1	0	
OG1_5_24629	1	1	0	0	0	
OG1_5_24630	1	0	0	1	0	
OG1_5_24631	1	1	0	0	0	
OG1_5_24632	1	1	0	0	0	
OG1_5_24633	1	1	0	0	0	
OG1_5_24634	1	1	0	0	0	
OG1_5_24635	1	1	0	0	0	
OG1_5_24636	1	1	0	0	0	
OG1_5_24637	1	1	0	0	0	
OG1_5_24638	1	1	0	0	0	
OG1_5_24639	1	0	0	0	1	
OG1_5_24640	1	0	0	0	1	
OG1_5_24641	1	1	0	0	0	
OG1_5_24642	1	1	0	0	0	
OG1_5_24643	1	1	0	0	0	
OG1_5_24644	1	0	0	0	1	
OG1_5_24645	1	0	0	0	1	
OG1_5_24646	1	0	0	1	0	
OG1_5_24647	1	0	0	1	0	
OG1_5_24648	1	1	0	0	0	
OG1_5_24649	1	1	0	0	0	
OG1_5_24650	1	1	0	0	0	
OG1_5_24651	1	1	0	0	0	
OG1_5_24652	1	1	0	0	0	
OG1_5_24653	1	1	0	0	0	
OG1_5_24654	1	1	0	0	0	
OG1_5_24655	1	1	0	0	0	
OG1_5_24656	1	0	0	0	1	
OG1_5_24657	1	1	0	0	0	
OG1_5_24658	1	1	0	0	0	
OG1_5_24659	1	0	0	1	0	
OG1_5_24660	1	1	0	0	0	
OG1_5_24661	1	1	0	0	0	
OG1_5_24662	1	1	0	0	0	
OG1_5_24663	1	1	0	0	0	
OG1_5_24664	1	1	0	0	0	
OG1_5_24665	1	1	0	0	0	
OG1_5_24666	1	1	0	0	0	
OG1_5_24667	1	1	0	0	0	
OG1_5_24668	1	1	0	0	0	
OG1_5_24669	1	0	0	0	1	
OG1_5_24670	1	1	0	0	0	
OG1_5_24671	1	0	0	0	1	
OG1_5_24672	1	0	0	1	0	
OG1_5_24673	1	1	0	0	0	
OG1_5_24674	1	1	0	0	0	
OG1_5_24675	1	1	0	0	0	
OG1_5_24676	1	1	0	0	0	
OG1_5_24677	1	1	0	0	0	
OG1_5_24678	1	1	0	0	0	
OG1_5_24679	1	1	0	0	0	
OG1_5_24680	1	1	0	0	0	
OG1_5_24681	1	1	0	0	0	
OG1_5_24682	1	1	0	0	0	
OG1_5_24683	1	1	0	0	0	
OG1_5_24684	1	1	0	0	0	
OG1_5_24685	1	0	0	0	1	
OG1_5_24686	1	1	0	0	0	
OG1_5_24687	1	1	0	0	0	
OG1_5_24688	1	1	0	0	0	
OG1_5_24689	1	1	0	0	0	
OG1_5_24690	1	0	0	0	1	
OG1_5_24691	1	1	0	0	0	
OG1_5_24692	1	1	0	0	0	
OG1_5_24693	1	1	0	0	0	
OG1_5_24694	1	1	0	0	0	
OG1_5_24695	1	0	0	1	0	
OG1_5_24696	1	1	0	0	0	
OG1_5_24697	0	0	0	1	1	
OG1_5_24698	1	1	0	0	0	
OG1_5_24699	1	0	0	0	1	
OG1_5_24700	1	1	0	0	0	
OG1_5_24701	1	1	0	0	0	
OG1_5_24702	1	1	0	0	0	
OG1_5_24703	1	0	0	0	1	
OG1_5_24704	1	0	0	1	0	
OG1_5_24705	1	1	0	0	0	
OG1_5_24706	1	0	0	0	1	
OG1_5_24707	1	1	0	0	0	
OG1_5_24708	1	1	0	0	0	
OG1_5_24709	1	0	1	0	0	
OG1_5_24710	1	1	0	0	0	
OG1_5_24711	1	0	0	1	0	
OG1_5_24712	1	1	0	0	0	
OG1_5_24713	1	1	0	0	0	
OG1_5_24714	1	1	0	0	0	
OG1_5_24715	1	1	0	0	0	
OG1_5_24716	1	1	0	0	0	
OG1_5_24717	1	1	0	0	0	
OG1_5_24718	1	0	0	0	1	
OG1_5_24719	1	1	0	0	0	
OG1_5_24720	1	0	0	0	1	
OG1_5_24721	1	1	0	0	0	
OG1_5_24722	1	0	0	0	1	
OG1_5_24723	1	0	0	1	0	
OG1_5_24724	1	0	0	0	1	
OG1_5_24725	1	1	0	0	0	
OG1_5_24726	1	1	0	0	0	
OG1_5_24727	1	1	0	0	0	
OG1_5_24728	1	1	0	0	0	
OG1_5_24729	1	0	0	0	1	
OG1_5_24730	1	1	0	0	0	
OG1_5_24731	1	1	0	0	0	
OG1_5_24732	1	1	0	0	0	
OG1_5_24733	1	1	0	0	0	
OG1_5_24734	1	0	0	0	1	
OG1_5_24735	1	1	0	0	0	
OG1_5_24736	1	1	0	0	0	
OG1_5_24737	1	1	0	0	0	
OG1_5_24738	1	0	0	0	1	
OG1_5_24739	1	1	0	0	0	
OG1_5_24740	1	0	0	0	1	
OG1_5_24741	1	1	0	0	0	
OG1_5_24742	1	0	0	0	1	
OG1_5_24743	1	0	0	1	0	
OG1_5_24744	1	1	0	0	0	
OG1_5_24745	1	0	0	0	1	
OG1_5_24746	1	0	0	1	0	
OG1_5_24747	1	0	0	1	0	
OG1_5_24748	1	1	0	0	0	
OG1_5_24749	1	0	1	0	0	
OG1_5_24750	1	1	0	0	0	
OG1_5_24751	1	1	0	0	0	
OG1_5_24752	1	0	0	0	1	
OG1_5_24753	1	1	0	0	0	
OG1_5_24754	1	1	0	0	0	
OG1_5_24755	1	1	0	0	0	
OG1_5_24756	1	1	0	0	0	
OG1_5_24757	1	1	0	0	0	
OG1_5_24758	1	1	0	0	0	
OG1_5_24759	1	1	0	0	0	
OG1_5_24760	1	1	0	0	0	
OG1_5_24761	1	0	0	1	0	
OG1_5_24762	1	0	1	0	0	
OG1_5_24763	1	0	1	0	0	
OG1_5_24764	1	0	1	0	0	
OG1_5_24765	1	1	0	0	0	
OG1_5_24766	1	1	0	0	0	
OG1_5_24767	1	1	0	0	0	
OG1_5_24768	1	1	0	0	0	
OG1_5_24769	1	1	0	0	0	
OG1_5_24770	1	1	0	0	0	
OG1_5_24771	1	1	0	0	0	
OG1_5_24772	1	1	0	0	0	
OG1_5_24773	1	1	0	0	0	
OG1_5_24774	1	1	0	0	0	
OG1_5_24775	1	1	0	0	0	
OG1_5_24776	1	1	0	0	0	
OG1_5_24777	1	1	0	0	0	
OG1_5_24778	1	0	0	1	0	
OG1_5_24779	1	0	0	1	0	
OG1_5_24780	1	0	0	1	0	
OG1_5_24781	1	1	0	0	0	
OG1_5_24782	1	1	0	0	0	
OG1_5_24783	1	0	1	0	0	
OG1_5_24784	1	1	0	0	0	
OG1_5_24785	1	0	1	0	0	
OG1_5_24786	1	1	0	0	0	
OG1_5_24787	1	1	0	0	0	
OG1_5_24788	1	0	0	0	1	
OG1_5_24789	1	1	0	0	0	
OG1_5_24790	1	1	0	0	0	
OG1_5_24791	1	0	0	1	0	
OG1_5_24792	1	0	0	0	1	
OG1_5_24793	1	0	0	0	1	
OG1_5_24794	1	0	0	0	1	
OG1_5_24795	1	0	0	1	0	
OG1_5_24796	1	0	0	1	0	
OG1_5_24797	1	0	1	0	0	
OG1_5_24798	1	1	0	0	0	
OG1_5_24799	1	0	0	0	1	
OG1_5_24800	1	1	0	0	0	
OG1_5_24801	1	0	0	0	1	
OG1_5_24802	1	1	0	0	0	
OG1_5_24803	1	1	0	0	0	
OG1_5_24804	1	1	0	0	0	
OG1_5_24805	1	0	0	1	0	
OG1_5_24806	1	1	0	0	0	
OG1_5_24807	1	1	0	0	0	
OG1_5_24808	1	1	0	0	0	
OG1_5_24809	1	1	0	0	0	
OG1_5_24810	1	1	0	0	0	
OG1_5_24811	1	1	0	0	0	
OG1_5_24812	1	1	0	0	0	
OG1_5_24813	1	1	0	0	0	
OG1_5_24814	1	1	0	0	0	
OG1_5_24815	1	1	0	0	0	
OG1_5_24816	1	1	0	0	0	
OG1_5_24817	1	1	0	0	0	
OG1_5_24818	0	1	0	1	0	
OG1_5_24819	1	1	0	0	0	
OG1_5_24820	1	0	0	1	0	
OG1_5_24821	1	1	0	0	0	
OG1_5_24822	1	1	0	0	0	
OG1_5_24823	1	0	1	0	0	
OG1_5_24824	1	1	0	0	0	
OG1_5_24825	1	0	0	1	0	
OG1_5_24826	1	1	0	0	0	
OG1_5_24827	1	1	0	0	0	
OG1_5_24828	1	0	1	0	0	
OG1_5_24829	1	0	0	0	1	
OG1_5_24830	1	1	0	0	0	
OG1_5_24831	1	0	0	0	1	
OG1_5_24832	1	0	0	1	0	
OG1_5_24833	1	1	0	0	0	
OG1_5_24834	1	0	0	0	1	
OG1_5_24835	1	1	0	0	0	
OG1_5_24836	1	1	0	0	0	
OG1_5_24837	1	1	0	0	0	
OG1_5_24838	1	0	0	0	1	
OG1_5_24839	1	0	0	1	0	
OG1_5_24840	1	0	0	1	0	
OG1_5_24841	1	1	0	0	0	
OG1_5_24842	1	1	0	0	0	
OG1_5_24843	0	1	0	1	0	
OG1_5_24844	1	1	0	0	0	
OG1_5_24845	1	1	0	0	0	
OG1_5_24846	1	0	1	0	0	
OG1_5_24847	1	1	0	0	0	
OG1_5_24848	1	1	0	0	0	
OG1_5_24849	1	1	0	0	0	
OG1_5_24850	1	0	1	0	0	
OG1_5_24851	1	1	0	0	0	
OG1_5_24852	1	1	0	0	0	
OG1_5_24853	1	1	0	0	0	
OG1_5_24854	1	0	0	0	1	
OG1_5_24855	1	1	0	0	0	
OG1_5_24856	1	1	0	0	0	
OG1_5_24857	1	0	0	0	1	
OG1_5_24858	1	0	0	0	1	
OG1_5_24859	1	0	0	1	0	
OG1_5_24860	1	0	0	0	1	
OG1_5_24861	1	1	0	0	0	
OG1_5_24862	1	0	1	0	0	
OG1_5_24863	1	0	0	0	1	
OG1_5_24864	1	0	0	0	1	
OG1_5_24865	1	1	0	0	0	
OG1_5_24866	1	0	1	0	0	
OG1_5_24867	1	1	0	0	0	
OG1_5_24868	1	0	0	1	0	
OG1_5_24869	1	0	0	1	0	
OG1_5_24870	1	1	0	0	0	
OG1_5_24871	1	1	0	0	0	
OG1_5_24872	1	1	0	0	0	
OG1_5_24873	1	1	0	0	0	
OG1_5_24874	1	1	0	0	0	
OG1_5_24875	1	1	0	0	0	
OG1_5_24876	1	1	0	0	0	
OG1_5_24877	1	0	0	1	0	
OG1_5_24878	1	0	1	0	0	
OG1_5_24879	1	1	0	0	0	
OG1_5_24880	1	1	0	0	0	
OG1_5_24881	1	1	0	0	0	
OG1_5_24882	1	1	0	0	0	
OG1_5_24883	1	1	0	0	0	
OG1_5_24884	1	1	0	0	0	
OG1_5_24885	1	1	0	0	0	
OG1_5_24886	1	1	0	0	0	
OG1_5_24887	1	0	0	0	1	
OG1_5_24888	1	0	0	1	0	
OG1_5_24889	1	1	0	0	0	
OG1_5_24890	1	1	0	0	0	
OG1_5_24891	1	1	0	0	0	
OG1_5_24892	1	1	0	0	0	
OG1_5_24893	1	1	0	0	0	
OG1_5_24894	1	1	0	0	0	
OG1_5_24895	1	1	0	0	0	
OG1_5_24896	1	0	1	0	0	
OG1_5_24897	1	1	0	0	0	
OG1_5_24898	1	0	0	1	0	
OG1_5_24899	1	0	0	0	1	
OG1_5_24900	1	1	0	0	0	
OG1_5_24901	1	0	0	1	0	
OG1_5_24902	1	0	1	0	0	
OG1_5_24903	1	1	0	0	0	
OG1_5_24904	1	1	0	0	0	
OG1_5_24905	1	1	0	0	0	
OG1_5_24906	1	1	0	0	0	
OG1_5_24907	1	0	1	0	0	
OG1_5_24908	1	1	0	0	0	
OG1_5_24909	1	0	0	0	1	
OG1_5_24910	1	0	1	0	0	
OG1_5_24911	1	0	0	0	1	
OG1_5_24912	1	1	0	0	0	
OG1_5_24913	1	1	0	0	0	
OG1_5_24914	1	0	0	0	1	
OG1_5_24915	1	1	0	0	0	
OG1_5_24916	1	0	0	0	1	
OG1_5_24917	1	1	0	0	0	
OG1_5_24918	1	1	0	0	0	
OG1_5_24919	1	0	0	1	0	
OG1_5_24920	1	0	1	0	0	
OG1_5_24921	1	0	0	1	0	
OG1_5_24922	1	0	0	0	1	
OG1_5_24923	1	1	0	0	0	
OG1_5_24924	1	0	0	0	1	
OG1_5_24925	1	1	0	0	0	
OG1_5_24926	1	0	1	0	0	
OG1_5_24927	1	1	0	0	0	
OG1_5_24928	1	0	0	0	1	
OG1_5_24929	1	0	0	0	1	
OG1_5_24930	1	1	0	0	0	
OG1_5_24931	1	0	0	0	1	
OG1_5_24932	1	1	0	0	0	
OG1_5_24933	1	0	1	0	0	
OG1_5_24934	1	0	0	0	1	
OG1_5_24935	1	1	0	0	0	
OG1_5_24936	1	0	0	0	1	
OG1_5_24937	1	1	0	0	0	
OG1_5_24938	1	0	0	0	1	
OG1_5_24939	1	1	0	0	0	
OG1_5_24940	1	0	0	1	0	
OG1_5_24941	1	1	0	0	0	
OG1_5_24942	1	0	0	1	0	
OG1_5_24943	1	1	0	0	0	
OG1_5_24944	1	1	0	0	0	
OG1_5_24945	1	1	0	0	0	
OG1_5_24946	1	0	1	0	0	
OG1_5_24947	1	0	1	0	0	
OG1_5_24948	1	0	0	0	1	
OG1_5_24949	1	1	0	0	0	
OG1_5_24950	1	1	0	0	0	
OG1_5_24951	1	0	0	0	1	
OG1_5_24952	1	1	0	0	0	
OG1_5_24953	1	1	0	0	0	
OG1_5_24954	1	0	0	0	1	
OG1_5_24955	1	1	0	0	0	
OG1_5_24956	1	0	0	0	1	
OG1_5_24957	1	0	1	0	0	
OG1_5_24958	1	0	1	0	0	
OG1_5_24959	1	1	0	0	0	
OG1_5_24960	1	1	0	0	0	
OG1_5_24961	1	0	0	1	0	
OG1_5_24962	1	0	0	0	1	
OG1_5_24963	1	1	0	0	0	
OG1_5_24964	1	1	0	0	0	
OG1_5_24965	1	1	0	0	0	
OG1_5_24966	1	1	0	0	0	
OG1_5_24967	1	0	0	0	1	
OG1_5_24968	1	1	0	0	0	
OG1_5_24969	1	1	0	0	0	
OG1_5_24970	1	0	0	0	1	
OG1_5_24971	1	0	0	0	1	
OG1_5_24972	1	0	0	0	1	
OG1_5_24973	1	1	0	0	0	
OG1_5_24974	1	1	0	0	0	
OG1_5_24975	1	1	0	0	0	
OG1_5_24976	1	1	0	0	0	
OG1_5_24977	1	1	0	0	0	
OG1_5_24978	1	1	0	0	0	
OG1_5_24979	1	1	0	0	0	
OG1_5_24980	1	1	0	0	0	
OG1_5_24981	1	0	1	0	0	
OG1_5_24982	1	0	0	1	0	
OG1_5_24983	1	0	0	0	1	
OG1_5_24984	1	1	0	0	0	
OG1_5_24985	1	1	0	0	0	
OG1_5_24986	1	1	0	0	0	
OG1_5_24987	1	1	0	0	0	
OG1_5_24988	1	0	1	0	0	
OG1_5_24989	1	1	0	0	0	
OG1_5_24990	1	1	0	0	0	
OG1_5_24991	1	1	0	0	0	
OG1_5_24992	1	0	1	0	0	
OG1_5_24993	1	0	0	1	0	
OG1_5_24994	1	0	0	0	1	
OG1_5_24995	1	1	0	0	0	
OG1_5_24996	1	1	0	0	0	
OG1_5_24997	1	0	0	1	0	
OG1_5_24998	1	0	0	0	1	
OG1_5_24999	1	1	0	0	0	
OG1_5_25000	1	0	0	1	0	
OG1_5_25001	1	0	1	0	0	
OG1_5_25002	1	0	0	0	1	
OG1_5_25003	1	0	0	0	1	
OG1_5_25004	1	1	0	0	0	
OG1_5_25005	1	1	0	0	0	
OG1_5_25006	1	0	0	0	1	
OG1_5_25007	1	0	1	0	0	
OG1_5_25008	1	1	0	0	0	
OG1_5_25009	1	0	0	1	0	
OG1_5_25010	1	1	0	0	0	
OG1_5_25011	1	0	0	1	0	
OG1_5_25012	1	1	0	0	0	
OG1_5_25013	1	1	0	0	0	
OG1_5_25014	1	1	0	0	0	
OG1_5_25015	1	0	0	0	1	
OG1_5_25016	1	1	0	0	0	
OG1_5_25017	0	1	0	1	0	
OG1_5_25018	1	0	1	0	0	
OG1_5_25019	1	1	0	0	0	
OG1_5_25020	1	1	0	0	0	
OG1_5_25021	1	1	0	0	0	
OG1_5_25022	1	0	0	1	0	
OG1_5_25023	1	0	0	1	0	
OG1_5_25024	1	1	0	0	0	
OG1_5_25025	1	1	0	0	0	
OG1_5_25026	1	0	0	0	1	
OG1_5_25027	1	1	0	0	0	
OG1_5_25028	1	1	0	0	0	
OG1_5_25029	1	1	0	0	0	
OG1_5_25030	1	1	0	0	0	
OG1_5_25031	1	0	0	0	1	
OG1_5_25032	1	0	0	0	1	
OG1_5_25033	1	1	0	0	0	
OG1_5_25034	1	0	0	1	0	
OG1_5_25035	1	1	0	0	0	
OG1_5_25036	1	1	0	0	0	
OG1_5_25037	1	1	0	0	0	
OG1_5_25038	1	1	0	0	0	
OG1_5_25039	1	1	0	0	0	
OG1_5_25040	1	0	0	1	0	
OG1_5_25041	1	1	0	0	0	
OG1_5_25042	1	1	0	0	0	
OG1_5_25043	1	1	0	0	0	
OG1_5_25044	1	1	0	0	0	
OG1_5_25045	1	0	0	1	0	
OG1_5_25046	1	1	0	0	0	
OG1_5_25047	1	1	0	0	0	
OG1_5_25048	1	0	0	0	1	
OG1_5_25049	1	1	0	0	0	
OG1_5_25050	1	1	0	0	0	
OG1_5_25051	1	1	0	0	0	
OG1_5_25052	1	0	0	0	1	
OG1_5_25053	0	0	0	1	1	
OG1_5_25054	1	1	0	0	0	
OG1_5_25055	1	1	0	0	0	
OG1_5_25056	1	1	0	0	0	
OG1_5_25057	1	0	0	1	0	
OG1_5_25058	1	0	0	1	0	
OG1_5_25059	1	1	0	0	0	
OG1_5_25060	1	1	0	0	0	
OG1_5_25061	1	1	0	0	0	
OG1_5_25062	1	1	0	0	0	
OG1_5_25063	1	1	0	0	0	
OG1_5_25064	1	1	0	0	0	
OG1_5_25065	1	1	0	0	0	
OG1_5_25066	1	1	0	0	0	
OG1_5_25067	1	1	0	0	0	
OG1_5_25068	1	0	0	1	0	
OG1_5_25069	1	1	0	0	0	
OG1_5_25070	1	0	0	0	1	
OG1_5_25071	1	0	0	0	1	
OG1_5_25072	1	1	0	0	0	
OG1_5_25073	1	1	0	0	0	
OG1_5_25074	1	1	0	0	0	
OG1_5_25075	1	1	0	0	0	
OG1_5_25076	1	1	0	0	0	
OG1_5_25077	1	1	0	0	0	
OG1_5_25078	1	1	0	0	0	
OG1_5_25079	1	0	1	0	0	
OG1_5_25080	1	0	0	1	0	
OG1_5_25081	1	0	1	0	0	
OG1_5_25082	1	0	0	1	0	
OG1_5_25083	1	1	0	0	0	
OG1_5_25084	1	0	0	1	0	
OG1_5_25085	1	0	0	0	1	
OG1_5_25086	1	1	0	0	0	
OG1_5_25087	0	1	0	1	0	
OG1_5_25088	1	1	0	0	0	
OG1_5_25089	1	0	1	0	0	
OG1_5_25090	1	0	1	0	0	
OG1_5_25091	1	1	0	0	0	
OG1_5_25092	1	0	0	0	1	
OG1_5_25093	1	1	0	0	0	
OG1_5_25094	1	0	0	1	0	
OG1_5_25095	1	1	0	0	0	
OG1_5_25096	1	1	0	0	0	
OG1_5_25097	1	1	0	0	0	
OG1_5_25098	1	0	0	0	1	
OG1_5_25099	1	1	0	0	0	
OG1_5_25100	1	1	0	0	0	
OG1_5_25101	1	1	0	0	0	
OG1_5_25102	1	1	0	0	0	
OG1_5_25103	1	1	0	0	0	
OG1_5_25104	1	1	0	0	0	
OG1_5_25105	1	1	0	0	0	
OG1_5_25106	1	1	0	0	0	
OG1_5_25107	1	1	0	0	0	
OG1_5_25108	1	1	0	0	0	
OG1_5_25109	1	1	0	0	0	
OG1_5_25110	1	0	1	0	0	
OG1_5_25111	1	1	0	0	0	
OG1_5_25112	1	1	0	0	0	
OG1_5_25113	1	1	0	0	0	
OG1_5_25114	1	1	0	0	0	
OG1_5_25115	1	0	1	0	0	
OG1_5_25116	1	1	0	0	0	
OG1_5_25117	1	1	0	0	0	
OG1_5_25118	1	1	0	0	0	
OG1_5_25119	1	0	1	0	0	
OG1_5_25120	1	1	0	0	0	
OG1_5_25121	1	0	0	0	1	
OG1_5_25122	1	1	0	0	0	
OG1_5_25123	0	0	0	1	1	
OG1_5_25124	1	1	0	0	0	
OG1_5_25125	1	1	0	0	0	
OG1_5_25126	1	0	0	0	1	
OG1_5_25127	1	0	0	0	1	
OG1_5_25128	1	1	0	0	0	
OG1_5_25129	1	0	1	0	0	
OG1_5_25130	1	0	0	1	0	
OG1_5_25131	1	1	0	0	0	
OG1_5_25132	1	0	0	0	1	
OG1_5_25133	1	0	0	0	1	
OG1_5_25134	1	1	0	0	0	
OG1_5_25135	1	1	0	0	0	
OG1_5_25136	1	1	0	0	0	
OG1_5_25137	1	0	0	1	0	
OG1_5_25138	1	1	0	0	0	
OG1_5_25139	1	1	0	0	0	
OG1_5_25140	1	0	1	0	0	
OG1_5_25141	1	1	0	0	0	
OG1_5_25142	1	0	0	0	1	
OG1_5_25143	1	1	0	0	0	
OG1_5_25144	1	1	0	0	0	
OG1_5_25145	0	1	1	0	0	
OG1_5_25146	0	1	1	0	0	
OG1_5_25147	0	1	0	1	0	
OG1_5_25148	0	1	0	1	0	
OG1_5_25149	0	1	0	1	0	
OG1_5_25150	0	1	0	1	0	
OG1_5_25151	0	1	1	0	0	
OG1_5_25152	0	1	1	0	0	
OG1_5_25153	0	1	0	1	0	
OG1_5_25154	0	1	0	1	0	
OG1_5_25155	0	1	0	0	1	
OG1_5_25156	0	1	1	0	0	
OG1_5_25157	0	1	0	1	0	
OG1_5_25158	0	1	0	0	1	
OG1_5_25159	0	1	0	0	1	
OG1_5_25160	0	1	1	0	0	
OG1_5_25161	0	1	0	0	1	
OG1_5_25162	0	1	0	1	0	
OG1_5_25163	0	1	0	1	0	
OG1_5_25164	0	1	0	0	1	
OG1_5_25165	0	1	1	0	0	
OG1_5_25166	0	1	0	1	0	
OG1_5_25167	0	1	0	0	1	
OG1_5_25168	0	1	0	0	1	
OG1_5_25169	0	1	0	1	0	
OG1_5_25170	0	1	0	0	1	
OG1_5_25171	0	1	0	0	1	
OG1_5_25172	0	1	0	0	1	
OG1_5_25173	0	1	0	1	0	
OG1_5_25174	0	1	1	0	0	
OG1_5_25175	0	1	0	0	1	
OG1_5_25176	0	1	0	0	1	
OG1_5_25177	0	1	1	0	0	
OG1_5_25178	0	1	0	0	1	
OG1_5_25179	0	1	1	0	0	
OG1_5_25180	0	1	1	0	0	
OG1_5_25181	0	1	0	1	0	
OG1_5_25182	0	1	0	1	0	
OG1_5_25183	0	1	1	0	0	
OG1_5_25184	0	1	1	0	0	
OG1_5_25185	0	1	1	0	0	
OG1_5_25186	0	1	0	0	1	
OG1_5_25187	0	1	1	0	0	
OG1_5_25188	0	1	0	0	1	
OG1_5_25189	0	0	0	1	1	
OG1_5_25190	0	1	1	0	0	
OG1_5_25191	0	1	1	0	0	
OG1_5_25192	0	1	1	0	0	
OG1_5_25193	0	1	0	0	1	
OG1_5_25194	0	1	1	0	0	
OG1_5_25195	0	1	0	1	0	
OG1_5_25196	0	1	1	0	0	
OG1_5_25197	0	1	0	1	0	
OG1_5_25198	0	1	1	0	0	
OG1_5_25199	0	1	0	0	1	
OG1_5_25200	0	1	0	0	1	
OG1_5_25201	0	1	0	0	1	
OG1_5_25202	0	1	1	0	0	
OG1_5_25203	0	1	1	0	0	
OG1_5_25204	0	1	0	1	0	
OG1_5_25205	0	1	1	0	0	
OG1_5_25206	0	1	1	0	0	
OG1_5_25207	0	1	0	1	0	
OG1_5_25208	0	1	0	0	1	
OG1_5_25209	0	1	0	0	1	
OG1_5_25210	0	1	0	0	1	
OG1_5_25211	0	1	0	0	1	
OG1_5_25212	0	1	0	0	1	
OG1_5_25213	0	1	0	1	0	
OG1_5_25214	0	1	0	1	0	
OG1_5_25215	0	1	1	0	0	
OG1_5_25216	0	1	0	0	1	
OG1_5_25217	0	1	0	0	1	
OG1_5_25218	0	1	0	0	1	
OG1_5_25219	0	1	0	1	0	
OG1_5_25220	0	1	0	1	0	
OG1_5_25221	0	1	0	1	0	
OG1_5_25222	0	1	0	0	1	
OG1_5_25223	0	1	1	0	0	
OG1_5_25224	0	1	0	0	1	
OG1_5_25225	0	1	0	0	1	
OG1_5_25226	0	1	0	1	0	
OG1_5_25227	0	1	0	0	1	
OG1_5_25228	0	1	0	0	1	
OG1_5_25229	0	1	0	1	0	
OG1_5_25230	0	1	0	1	0	
OG1_5_25231	0	1	0	1	0	
OG1_5_25232	0	1	1	0	0	
OG1_5_25233	0	1	0	0	1	
OG1_5_25234	0	1	0	1	0	
OG1_5_25235	0	1	0	0	1	
OG1_5_25236	0	1	0	1	0	
OG1_5_25237	0	1	0	0	1	
OG1_5_25238	0	1	1	0	0	
OG1_5_25239	0	1	1	0	0	
OG1_5_25240	0	1	0	1	0	
OG1_5_25241	0	1	0	0	1	
OG1_5_25242	0	1	0	1	0	
OG1_5_25243	0	1	1	0	0	
OG1_5_25244	0	1	0	0	1	
OG1_5_25245	0	1	0	1	0	
OG1_5_25246	0	1	0	0	1	
OG1_5_25247	0	1	1	0	0	
OG1_5_25248	0	1	0	1	0	
OG1_5_25249	0	1	0	1	0	
OG1_5_25250	0	1	1	0	0	
OG1_5_25251	0	1	0	0	1	
OG1_5_25252	0	1	0	0	1	
OG1_5_25253	0	1	1	0	0	
OG1_5_25254	0	1	0	0	1	
OG1_5_25255	0	1	1	0	0	
OG1_5_25256	0	1	0	0	1	
OG1_5_25257	0	1	0	1	0	
OG1_5_25258	0	1	0	1	0	
OG1_5_25259	0	1	0	1	0	
OG1_5_25260	0	1	1	0	0	
OG1_5_25261	0	1	0	1	0	
OG1_5_25262	0	1	0	0	1	
OG1_5_25263	0	1	0	1	0	
OG1_5_25264	0	1	0	0	1	
OG1_5_25265	0	1	0	1	0	
OG1_5_25266	0	1	0	1	0	
OG1_5_25267	0	1	0	1	0	
OG1_5_25268	0	1	1	0	0	
